상권_코드,DTW_Cluster,상권유형,sps_mean,sps_growth,sps_cv,sps_first,sps_last
3110079,2,전통강호상권,14254652.234830558,-0.02187837084522691,0.12384762915988583,11714036.121212121,13636182.1
3110081,0,정체상권,15854952.92466166,-0.3299773138899521,0.19281849309082016,17700295.10526316,13115923.358974358
3110082,4,성장상권,42318908.62126456,1.031978424902972,0.33820508874743394,21816780.666666668,57583896.7
3110083,2,전통강호상권,9006777.802083332,-0.27985348323919956,0.41607955416135006,6316568.0,2887569.25
3110084,0,정체상권,13066528.85000599,-0.36416237323646516,0.35764146188990104,16016119.555555556,7411346.260869565
3110085,0,정체상권,22103231.881871928,-0.1916620715017232,0.13577748028117767,17132685.92857143,18624435.566666666
3110087,0,정체상권,115459771.38229167,-0.45762202366366606,0.34334214842791094,153756197.66666666,98581383.6
3110090,2,전통강호상권,15988387.075347222,0.29244020253302283,0.3462378927037762,7556355.2,10474830.25
3110091,2,전통강호상권,51498899.66517857,0.3162264386626282,0.31818057715339326,25140211.0,40686549.333333336
3110093,2,전통강호상권,18066559.132311083,0.072717436315388,0.1514025324000805,12773398.409090908,14041643.111111112
3110095,0,정체상권,12501179.959729867,-0.250733464384689,0.2069501822294325,13720584.181818182,11400000.310344828
3110096,4,성장상권,34875369.2406994,0.6595265125296911,0.315024334738042,14531810.0,38333025.875
3110098,0,정체상권,23413258.13839286,-0.2827930989739748,0.41250692144140755,28016898.14285714,21134249.85714286
3110102,3,쇠퇴상권,19560517.358001895,-0.1657482044960267,0.1865097324295292,21195065.125,19955202.272727273
3110105,4,성장상권,8645675.894965278,1.901118282696822,0.4099393767403293,2177477.2,7844357.0
3110107,0,정체상권,991604.01875,-0.4439696462518176,0.3540511621365413,1002015.6666666666,673483.0
3110109,0,정체상권,7225148.51511093,-0.6248457234593736,0.45007025250865357,9336610.5,3252848.272727273
3110110,2,전통강호상권,16077788.333333334,-0.027737451850452143,0.17994197664222875,11665431.333333334,17857499.666666668
3110112,4,성장상권,10205085.366220238,1.3365492105477512,0.3481625714556675,1585194.5,12686056.0
3110113,3,쇠퇴상권,1169284.5260416665,-0.13149828579708964,0.28528955107397735,1016585.25,957262.6666666666
3110115,2,전통강호상권,8535318.652913231,-0.08068750578767069,0.10813251478336317,6792148.769230769,7560205.928571428
3110118,1,기대상권,27010662.744642854,1.5016905201536634,0.36907825943372224,11836002.2,42396974.166666664
3110120,0,정체상권,851766.9671540176,-0.49343229406057015,0.284396729989849,1137931.0344827587,252255.30303030304
3110121,2,전통강호상권,65452772.72916667,-0.09969793370816567,0.29721198263204895,47357956.75,42715332.666666664
3110122,2,전통강호상권,20715346.9265625,-0.0668167460391739,0.151204136487491,19644349.0,14512284.125
3110124,1,기대상권,29941557.815830708,0.7721654047919069,0.29359025017922163,17347288.25,50893125.928571425
3110125,2,전통강호상권,21290044.17486654,-0.10648035994926629,0.2260300692254186,17513595.3,20327451.153846152
3110126,1,기대상권,10718316.853348214,1.0188182450337508,0.3853008473551873,11519131.6,12900000.0
3110127,2,전통강호상권,15750531.771646757,-0.21454476337926406,0.1656171602310364,14374393.1,17642548.0
3110128,0,정체상권,5199626.208553065,-0.5339778102662022,0.3350857128803491,5116280.476190476,2957099.1428571427
3110129,0,정체상권,1366148.8279522336,-0.24727767695099817,0.14797813212484992,1714285.7142857143,1263157.894736842
3110131,1,기대상권,15028277.51483459,0.8361101951478668,0.3404987180219548,10808785.162162162,27679391.155555554
3110132,1,기대상권,7674953.8317765575,7.26888883118296,0.9307706789538588,4263275.333333333,19391701.3125
3110134,1,기대상권,4209177.060036486,5.795487307702704,0.7081538257721742,644837.2727272727,7738698.5625
3110135,0,정체상권,3772850.3927083337,-0.7012987584812763,0.500583861722296,3999469.3333333335,635467.6
3110136,0,정체상권,9346642.744657263,-0.21201976740914685,0.20558381973630707,6970406.129032258,8606437.361702127
3110137,2,전통강호상권,23802442.586358033,0.0652304214173339,0.09889012601632453,17722644.520833332,25990607.452830188
3110138,0,정체상권,14619512.436582342,-0.32435416873091705,0.32193189308191855,11653354.666666666,9224656.555555556
3110140,1,기대상권,1102751.5725635737,2.231208307553908,0.9188647058185305,925906.1818181818,3196400.9545454546
3110141,0,정체상권,6739669.148139881,-0.41079012579852925,0.24412299081523048,7639174.4,6230439.375
3110142,0,정체상권,3147425.891796029,-0.37708688597710277,0.24431268516841567,3998530.0,2675895.8181818184
3110144,0,정체상권,1517841.433035714,-0.21863465103226226,0.325858030558905,1921756.5,1967680.8333333333
3110146,3,쇠퇴상권,2022733.5570713142,-0.07543925724581899,0.16106964550380007,2084394.2857142857,1772659.0666666667
3110147,0,정체상권,9384597.800694445,-0.6703877142842809,0.3629605519001278,12233429.75,3628515.1
3110148,4,성장상권,7584394.643622026,0.4525228812127765,0.2531965332082231,5151864.2105263155,7700833.692307692
3110150,0,정체상권,7271377.194940476,-0.5024815538966457,0.4107499960526541,7940779.0,3845396.4
3110151,4,성장상권,18435976.83958333,0.1568995194709187,0.15869957542900986,13471166.666666666,16350506.9
3110152,0,정체상권,1965921.528125,-0.5573654725539073,0.36863360987557464,2222697.2,227984.5
3110154,0,정체상권,12563351.10465472,-0.42394034974637435,0.2720342272638707,9576870.2,8250659.0
3110155,3,쇠퇴상권,8951602.781570513,-0.06977781762005618,0.19614588669636474,10102943.916666666,12034987.272727273
3110156,0,정체상권,4350723.782366071,-0.551352623899896,0.5628265679344554,5415690.142857143,3704058.75
3110157,1,기대상권,4417895.10157967,0.8643966598787247,0.4973799223609375,3119571.8333333335,9986210.461538462
3110158,4,성장상권,8325721.942167208,0.9477237734138811,0.28733925583023495,3810641.6,9710160.142857144
3110159,0,정체상권,8617258.535932105,-0.352913306378451,0.18995920880830514,9850540.666666666,6279003.235294118
3110161,0,정체상권,5936756.463045634,-0.2905613505793532,0.2538683880072161,5349057.555555556,5185454.75
3110162,1,기대상권,4441160.645580808,0.5338225954777623,0.4049429715373955,3579934.3333333335,7331274.0
3110163,3,쇠퇴상권,8529141.204589162,-0.02193966418554526,0.28411089299050374,5376906.666666667,7396177.25
3110165,2,전통강호상권,8992642.35414672,-0.04430942971553799,0.1338044644121207,7678076.25,8019468.083333333
3110166,4,성장상권,4536985.139135888,1.239775283042193,0.33196220598576476,2140545.9411764704,6954424.952380952
3110167,0,정체상권,3301169.9825008325,-0.25285581803123147,0.17366135654113624,3513753.8,3672412.153846154
3110169,3,쇠퇴상권,22309415.510416664,-0.17051126791105303,0.23936768785549173,22963097.5,30336817.4
3110170,0,정체상권,11808503.290069826,-0.5199992335146302,0.36614817628922375,19550160.833333332,9507147.1
3110173,4,성장상권,27913870.618109666,0.588187246104975,0.25456213976977937,23126559.285714287,26736029.222222224
3110174,1,기대상권,8733441.055871733,0.33402646474787295,0.19726335536221284,4924010.9,10080790.5
3110175,0,정체상권,789431.2884105477,-0.5516296939383512,0.4758849364398694,869051.1,632049.1818181818
3110176,3,쇠퇴상권,11538759.838187855,-0.19805805538971685,0.16054735009104848,12419144.0,9855616.090909092
3110178,4,성장상권,5258389.987815656,0.2431684535287722,0.19093853164799499,3310168.3636363638,5123632.555555556
3110179,0,정체상권,150195762.77782512,-0.1694392307374185,0.16335695904228842,162036961.0,156888391.44444445
3110180,0,정체상권,44763647.1467393,-0.7870724331647113,0.5917182487324834,86552859.72727273,18153570.5625
3110183,2,전통강호상권,5255052.552049513,-0.1959723909025673,0.3261426978003264,3425110.0,2479018.5
3110187,2,전통강호상권,17589766.84530955,-0.2822696976971667,0.3133335912507425,8779780.25,9112384.583333334
3110188,3,쇠퇴상권,8059793.451395652,-0.8177875016632657,0.964151149816157,25130745.5,3135349.0
3110190,2,전통강호상권,1825512.5045225609,-0.10936478279079369,0.15394042558459195,1648538.6666666667,1100049.7
3110191,2,전통강호상권,13956315.104980435,-0.006859506818124729,0.1291504344368096,11325089.0,15733372.11764706
3110195,2,전통강호상권,11097485.779761905,-0.03475704296127176,0.2214146005960339,7760540.571428572,6914038.0
3110204,0,정체상권,30382606.845886078,-0.23614927865557164,0.15631761986508824,37737205.1875,28220569.785714287
3110205,2,전통강호상권,8664984.412647644,-0.13375090107564666,0.1622794461521926,7809331.066666666,7055714.826086956
3110206,2,전통강호상권,4533473.839883206,-0.025505079493870143,0.1867693430384582,1942012.6666666667,4641535.363636363
3110207,4,성장상권,26980106.770833336,0.27026436822928335,0.16013875782725168,17449485.0,32309719.0
3110210,2,전통강호상권,32971218.29206596,0.018910878886364016,0.18426295095838988,23994031.64285714,27209755.529411763
3110211,1,기대상권,364486.27418154763,0.26227074919636095,0.25190330961103247,251035.5,288257.5
3110212,4,성장상권,20205352.571696997,0.36566043237162654,0.2328196449920848,8697213.5,20265336.0
3110213,4,성장상권,4943847.701785714,0.40995047043930155,0.17420644870620755,3476112.3333333335,4838482.666666667
3110214,4,성장상권,33243414.01033873,1.1729400050172114,0.36175084612691843,18516919.625,46137669.3125
3110216,3,쇠퇴상권,3893442.343154762,-0.3781072512043726,0.38498208862676053,3368319.5714285714,4040789.4285714286
3110218,0,정체상권,10282982.873809526,-0.15331328995708612,0.14999083786306489,9826109.5,10577741.5
3110219,0,정체상권,4880200.740205923,-0.5383869819965942,0.37251764794086123,7650068.888888889,3598128.36
3110220,4,성장상권,45479103.97848761,0.9940674315228158,0.29662505459516064,26368551.166666668,64145125.42307692
3110226,3,쇠퇴상권,11343038.624897387,-0.18282120209104602,0.13165812717962605,12436477.6,9401616.315789474
3110227,2,전통강호상권,19940008.831398807,-0.10202784064547941,0.24097456198958553,14002630.666666666,15977820.857142856
3110228,3,쇠퇴상권,2713328.140640783,-0.23134690272462774,0.21413351164257285,3631140.111111111,2180760.1428571427
3110229,3,쇠퇴상권,2872339.786343864,-0.34910894794134123,0.37810924815320224,5513030.857142857,3106292.0714285714
3110230,0,정체상권,7841826.725892858,-0.2949456328839602,0.2770158489511723,10782684.666666666,8709955.4
3110232,4,성장상권,10847845.773785416,0.3453710272039183,0.28398392292193075,7191388.166666667,8782883.07142857
3110236,0,정체상권,3094930.407372835,-0.4069555816677752,0.33182339083888357,3052427.4285714286,651616.1666666666
3110237,3,쇠퇴상권,13537770.570710279,-0.18845169367380052,0.19673544261052536,14171526.666666666,11936395.307692308
3110240,3,쇠퇴상권,4602787.508333333,-0.4194838166324926,0.5240995177407257,7913321.333333333,4175325.0
3110241,1,기대상권,6647279.15732809,1.8308208605645906,0.5730683530983609,4148583.5384615385,12587809.0
3110243,0,정체상권,1764735.8678819444,-0.4601481807191881,0.27327995393007515,1833575.7,1315549.3333333333
3110244,0,정체상권,9803191.246403769,-0.678521109689563,0.4196953027503842,9737786.222222222,3581796.5714285714
3110246,3,쇠퇴상권,26031003.795089286,-0.3652386958327447,0.2582016364214586,34133536.25,22136744.42857143
3110247,2,전통강호상권,12281746.633333333,-0.22909048962698078,0.18789216890158572,12023978.8,10659371.625
3110249,3,쇠퇴상권,2744926.2203869047,-0.34555182386400646,0.2710744155182414,3296499.714285714,2765187.2
3110251,1,기대상권,2229507.8461309522,0.23257846391225734,0.31598540732479313,2387961.6666666665,2131119.25
3110254,4,성장상권,17142567.69451885,0.3442637294177887,0.21205338870329085,12132566.25,19939122.0
3110255,3,쇠퇴상권,5429653.771492049,-0.17735498036864897,0.22511943051711517,6065844.181818182,2382666.0714285714
3110256,3,쇠퇴상권,298873.4720959596,-0.6842319450790456,1.273622080507019,1694075.4,223881.6
3110258,3,쇠퇴상권,5329910.569940476,-0.31602548926104285,0.26605293235265537,5907400.714285715,3637033.5714285714
3110259,1,기대상권,1585315.7357165404,0.8268554267922293,0.2529612494401675,945398.8571428572,2373066.4
3110261,2,전통강호상권,16951938.260912698,0.07707687891192762,0.10908164550812308,12908139.375,17143508.5
3110262,3,쇠퇴상권,8598658.797402598,-0.2217600684104157,0.27514862752405966,12388912.2,13060883.833333334
3110266,1,기대상권,11960187.113095239,4.381945925341165,0.6806663439346651,3287221.25,17957112.25
3110267,0,정체상권,8504675.135680899,-0.40230750175872576,0.30102166476950537,8582678.25,7408520.0
3110272,0,정체상권,36044730.175892994,-0.20362201553250509,0.1832460858623297,26978967.40909091,31750544.82142857
3110274,3,쇠퇴상권,7576016.894281413,-0.07564607786694805,0.19214982449336915,6574329.0,9117834.272727273
3110277,1,기대상권,12470350.868154762,0.11541849188930886,0.1553510956704852,10829096.125,11245819.166666666
3110278,1,기대상권,8042803.320288045,1.2057149436801133,0.36238350636313793,4506010.090909091,10923648.2
3110280,2,전통강호상권,10851803.4875,0.1409981349586685,0.14658611217241652,6998164.2,10776953.6
3110283,2,전통강호상권,3713922.5949900798,0.2703360401152843,0.4038167708573556,2254641.6666666665,3256487.5555555555
3110285,0,정체상권,10924287.01696654,-0.17402407390493907,0.1892921643097406,9874425.888888888,9492721.166666666
3110286,2,전통강호상권,12842932.78463868,-0.06728073807096224,0.09101879081767732,10386651.578947369,12028633.4
3110288,0,정체상권,11720976.755265567,-0.5369617832301848,0.2991301768577087,14113183.23076923,5747059.846153846
3110291,0,정체상권,8022564.29783177,-0.7733271129262878,0.5169244223330002,13223684.57142857,2645040.4
3110293,1,기대상권,10072659.85364063,0.24963465050487232,0.17819710340599587,8703679.818181818,11098963.076923076
3110294,0,정체상권,13959056.276764901,-0.31335361125573236,0.19042868573913724,13371946.0,11616762.0
3110295,3,쇠퇴상권,26793003.262624007,0.02670630781493895,0.1556646454900736,21971175.0,23502224.333333332
3110296,2,전통강호상권,164319498.15376985,0.008190480092655992,0.037408142007956585,159835670.85714287,162897421.55555555
3110297,0,정체상권,933763.4132440476,-0.37337025174115207,0.3091620343006577,940273.6666666666,593012.8571428572
3110299,0,정체상권,12158452.829861112,-0.2841241148368668,0.1858323493184862,10627154.666666666,10631569.75
3110300,1,기대상권,20438041.938477002,1.4121932452427648,0.3889376225127055,11130962.76,32587771.535714287
3110301,1,기대상권,1490034.1765873018,1.139418982627303,0.38463544419281426,854987.8571428572,2944399.75
3110302,1,기대상권,12250368.121279761,0.14902688077627393,0.09011014536347453,9893015.888888888,14251197.57142857
3110303,0,정체상권,2886179.5048471265,-0.36325458866459853,0.3069517829034875,4776320.090909091,2823952.3636363638
3110304,4,성장상권,9484481.213239538,0.28611330159482323,0.20630713703571452,6719750.833333333,8991906.3
3110308,4,성장상권,11880807.714852855,0.3585654458605277,0.18493600330222443,7731253.2,10773718.166666666
3110309,0,정체상권,13347196.76376488,-0.38824945151210427,0.3406381851724979,20007489.285714287,11502725.714285715
3110312,4,성장상권,51911617.36459398,0.28272316500345057,0.16923917973949992,35742181.48,52830382.0
3110313,0,정체상권,42223545.017443396,-0.2845770904900223,0.16954162721764815,44680424.74074074,29332038.68
3110314,4,성장상권,29642481.519230768,0.506689362160747,0.23682443525042074,15260497.454545455,27278716.692307692
3110315,1,기대상권,5525228.043623737,2.264700733057382,0.6181336546463264,2024252.6,6645781.888888889
3110316,0,정체상권,28856514.19819846,-0.32590175272275035,0.17624801641438662,32883364.25,21602450.055555556
3110317,4,성장상권,43801427.33692957,0.6462917073773229,0.27974154200880447,26073176.6,48808211.0
3110319,3,쇠퇴상권,2684266.213636364,-0.3104843075369403,0.2936784420604412,4980077.6,2625000.0
3110323,4,성장상권,15264079.733358135,0.5322447477623484,0.23818524976272556,9471180.714285715,19787901.9
3110327,1,기대상권,4257624.400297619,3.3356231289317195,0.9004061106356274,1762020.0,11927443.0
3110328,1,기대상권,4143756.404166667,3.0603393800314733,0.5027574810749708,1333564.2,7163600.6
3110330,1,기대상권,5477300.058035715,0.3938709098336271,0.17940647370559124,3281542.0,7192013.0
3110331,2,전통강호상권,15983664.798033323,-0.24111924747459113,0.1870224082716846,13709463.153846154,14325823.25
3110333,0,정체상권,9103461.425669644,-0.2753416008332026,0.3215658330437013,10838295.0,6345185.0
3110335,1,기대상권,46509352.6877142,0.18797797209933279,0.18362016194104236,38328543.8,65129564.25
3110337,3,쇠퇴상권,36153908.394608915,-0.11177916019021474,0.13804994202246856,34394696.2631579,33183202.210526317
3110341,4,성장상권,3512670.0339781744,0.49531586658327476,0.3600800316953047,1687124.2857142857,1891465.6
3110343,3,쇠퇴상권,914043.7337797619,-0.05324116378536532,0.45090408887212224,1598732.75,572756.2
3110345,2,전통강호상권,1931302.0182837993,-0.40314702882997067,0.3127219121041266,1876685.6363636365,1135350.0
3110346,2,전통강호상권,62304250.94647817,-0.09996456692435843,0.2083343335201187,47262097.11111111,37718991.6
3110348,4,성장상권,7726204.309399801,0.5506570511946839,0.2882030806872643,2797806.6,7098981.142857143
3110350,4,성장상권,13324722.95610119,1.3885988285517188,0.36948958013305205,2862657.0,17854351.57142857
3110354,3,쇠퇴상권,23075232.94375,-0.37790139434599734,0.3253049616592479,28122234.666666668,14780281.5
3110355,0,정체상권,6715748.473958333,-0.37152528539643925,0.24924959292594567,6539446.5,5840794.25
3110359,0,정체상권,414798.0193452381,-0.8107778292672863,0.8581075778560473,876424.25,211802.6
3110360,1,기대상권,1324027.2922619048,2.783781143477196,0.841636966049712,189908.2,3985093.3333333335
3110362,3,쇠퇴상권,2865008.9761228357,-0.5820264548242655,0.5333216399177484,6122966.333333333,2158940.5
3110367,2,전통강호상권,12602183.388700882,-0.10560118820842272,0.27890804449558204,9365934.214285715,7434063.7272727275
3110369,0,정체상권,11293772.546213334,-0.561623079410211,0.3784714742364839,12817992.333333334,7237541.769230769
3110370,0,정체상권,2955595.083085317,-0.6416210745431714,0.4053217014123943,4578629.333333333,1397099.5454545454
3110371,1,기대상권,1185831.9489583333,0.316568658873166,0.2904399491729342,1658019.6,1820146.6
3110372,1,기대상권,5324577.086532738,0.5940945944051146,0.40914883774768174,3861437.0,7645756.777777778
3110374,0,정체상권,8868596.140476191,-0.19472669469712153,0.15495479142788288,9860399.0,7380276.8
3110376,3,쇠퇴상권,5798823.204598121,-0.4165952704124783,0.3387569885052164,8401653.636363637,4231874.666666667
3110377,4,성장상권,6024848.51875,0.23757936024546117,0.13512777047205912,4797020.4,5966481.5
3110378,4,성장상권,3559965.5770833334,1.169686278266788,0.3392298778538629,2117760.5,3513366.25
3110383,4,성장상권,11915470.673854638,0.9322717236902888,0.33287121378707013,6122274.823529412,15932263.307692308
3110387,0,정체상권,4602382.930654762,-0.4514756293170283,0.34372303315971664,5811495.333333333,3913540.5
3110388,3,쇠퇴상권,6632892.421875,-0.1904465450769175,0.3854902567872375,7802830.333333333,11755481.5
3110393,0,정체상권,18441745.166666668,-0.2557318324930848,0.1585485802719019,19711689.0,16958852.666666668
3110395,2,전통강호상권,3906377.3114583334,-0.329479159229995,0.5029781499551288,664617.0,2408704.0
3110396,0,정체상권,81679535.76413691,-0.11818676223266682,0.1193200881668392,69007011.16666667,84835644.33333333
3110397,3,쇠퇴상권,18250364.634931304,-0.12636425229826145,0.38244342264811493,20560839.444444444,14085129.76923077
3110398,3,쇠퇴상권,20045276.031125993,-0.11705810990243581,0.3232601429959495,15069500.833333334,26451479.625
3110399,4,성장상권,5564728.672048611,2.5147239111055777,0.38413616024152575,2220433.0,6553949.333333333
3110403,1,기대상권,5829829.210763888,5.815888089836145,1.0929432718229282,2954358.0,16400461.333333334
3110404,3,쇠퇴상권,2362349.0842547542,-0.05828889934130955,0.11753822706772231,2567542.4285714286,2168550.8947368423
3110406,2,전통강호상권,30056194.8078484,-0.16866112154743515,0.1630059087950665,25089285.7,26613895.0
3110407,3,쇠퇴상권,6009456.324531188,-0.3080324401888115,0.23723323072381228,7350846.285714285,5043745.0
3110408,1,기대상권,5605057.382068452,0.7835997613869266,0.35893789473484244,3445575.4285714286,8722502.875
3110409,1,기대상권,25587441.581069134,0.2838345164760608,0.19944976298034664,14677429.0,28758563.3125
3110410,0,정체상권,32666007.912405305,-0.23910593841139036,0.20237348133919614,28583406.9,27100103.916666668
3110415,2,전통강호상권,25522582.388410825,-0.07835157965721377,0.09795927523001008,21774617.375,22264110.15
3110417,0,정체상권,3912127.429737103,-0.8372956376540943,0.7238308723305181,5804609.0,715460.8
3110418,2,전통강호상권,12194153.27157738,-0.061993424426149364,0.15110170667281142,10840645.42857143,15246538.833333334
3110419,0,정체상권,17292615.255742446,-0.34899445303455734,0.22565869243354517,17601656.777777776,13061922.217391305
3110420,2,전통강호상권,23828522.329789624,0.016794023238650507,0.14975932660552685,20489410.066666666,25542940.5625
3110421,1,기대상권,27185399.648983136,1.2045368995629888,0.34905532328077177,15266500.9,31725954.625
3110424,4,성장상권,6493722.302444084,0.7730201898207819,0.2556618948081646,3453301.5454545454,9362005.875
3110425,0,정체상권,7682855.80124563,-0.12305599659483461,0.09295151344364136,7946601.7,6631326.5
3110426,1,기대상권,3456266.4547116077,0.2260982047859784,0.15929765541881488,3335164.5,3663152.3
3110428,0,정체상권,10322944.865813537,-0.20301935014086656,0.14801902101001702,13002672.833333334,10253837.9375
3110429,0,정체상권,7390078.910632202,-0.3050894175176067,0.2552293871583558,8162404.052631579,4642345.1875
3110431,4,성장상권,35314858.49396749,0.07002691076331752,0.2170371569343814,23577392.466666665,30389713.416666668
3110432,0,정체상권,2185541.0711767403,-0.6635686185305858,0.4134420599892952,2900173.8,430261.64285714284
3110433,0,정체상권,8680318.143199068,-0.16687493902913722,0.12333811466856262,10053937.111111112,7747428.961538462
3110435,4,성장상권,24890878.08784722,0.2834004891745978,0.21225376259582232,19000916.8,27288791.0
3110437,3,쇠퇴상권,4448803.987500001,0.20766359335640822,0.3468904730455358,4086513.0,3867309.0
3110438,4,성장상권,6310542.477351779,0.922405456677752,0.24019401866137632,4195333.35,8321122.545454546
3110439,0,정체상권,47653928.921875,0.1309129493689155,0.596026494704923,51242293.833333336,53456247.833333336
3110441,0,정체상권,9764012.85864899,-0.29485932281429206,0.1709873631113184,9507080.888888888,7955707.3
3110442,0,정체상권,5554667.569097223,-0.3999282722720844,0.3164928992802237,5603825.666666667,4769153.111111111
3110446,2,전통강호상권,2949515.9229166666,-0.154847099311256,0.18568203089235719,2569668.5,2324134.2
3110449,1,기대상권,10033549.148523351,1.3575130229568957,0.47561047487628505,5544010.25,15524058.0
3110450,4,성장상권,4312834.216122218,0.845538889211055,0.29745754436859007,2741778.625,3852079.5714285714
3110452,0,정체상권,1502218.9677827382,-0.5876067171316838,0.5492561943889076,1211356.25,433972.8888888889
3110453,2,전통강호상권,3681429.2209153697,1.7155261459233817,0.4785659677915745,1033759.375,3426151.5
3110455,3,쇠퇴상권,12555638.856590545,0.03142129942953032,0.16776563715850243,11051836.416666666,12867898.76923077
3110456,3,쇠퇴상권,1340619.8265801398,-0.5751807330671117,0.494608050061475,2329246.090909091,964264.8666666667
3110458,1,기대상권,15660094.967708332,0.6705908330216548,0.3702913067367915,6476897.0,20796266.888888888
3110460,3,쇠퇴상권,2941640.2339781746,-0.5687252098881139,0.4412321219984708,5043629.642857143,2164026.9285714286
3110463,4,성장상권,12514659.636458334,0.22594316458571323,0.20995848780821894,10561474.25,10273085.2
3110464,3,쇠퇴상권,5349045.5461535,-0.3670706397334211,0.6422290261722431,10592223.25,4981309.5
3110465,1,기대상권,12825880.367746715,0.820312049247415,0.3064182164397411,9109887.846153846,14989183.615384616
3110467,0,정체상권,3685632.63702426,-0.5868095283581768,0.34654421737631225,4834786.5,2164910.0
3110468,2,전통강호상권,6699101.308457023,0.13600849463191608,0.2843843141320638,5375771.666666667,2675951.086956522
3110469,0,정체상권,1227037.219822112,-0.6353870929232804,0.46964745740571473,2702266.714285714,448673.64705882355
3110470,3,쇠퇴상권,1787314.8604166666,0.06879890300480213,0.5457411443113489,1738392.1666666667,1489130.8333333333
3110472,1,기대상권,3483201.2000879175,0.9109939898326032,0.4024291292609063,2722733.777777778,4995777.928571428
3110473,1,기대상권,1628444.9392203283,15.736709520849443,0.891240375150137,256801.375,4186698.1818181816
3110475,2,전통강호상권,8054901.117045456,0.4560982697799932,0.4291193189877091,4373283.0,5200533.545454546
3110477,0,정체상권,5252822.348504621,-0.3181185678542261,0.18155338893951325,6158314.571428572,3370460.4615384615
3110481,3,쇠퇴상권,6251712.79321876,-0.05508079230283088,0.3967593992270043,7644100.2727272725,7237146.769230769
3110485,3,쇠퇴상권,5710671.538194444,0.005871813527285648,0.26759061960032643,4509505.8,7226084.375
3110486,1,기대상권,31635011.2405754,0.6968548270659518,0.293725516836877,20565340.0,47720609.85714286
3110487,4,성장상권,21055629.907291666,-0.031239466054991782,0.20655717720567585,20327002.833333332,16218288.5
3110488,3,쇠퇴상권,3807573.711011905,-0.06938534686287795,0.23011220118164313,4822922.555555556,4238456.8
3110492,0,정체상권,28925586.49516369,-0.25018614241480985,0.14177990212891683,29463358.0,24580962.0
3110495,1,기대상권,10904522.874310324,0.05658477972579965,0.10185803871307487,10911673.0,12289658.153846154
3110498,0,정체상권,11341887.072111743,-0.3774694655727576,0.2176923366247944,11970760.25,8373173.363636363
3110500,3,쇠퇴상권,22722977.588541668,-0.12653572259089357,0.12484589057282328,21214249.75,21051320.666666668
3110502,2,전통강호상권,1970302.5068169576,-0.0018567453751227466,0.1461961780006921,1258570.0,1697299.5333333334
3110503,2,전통강호상권,11443756.966251943,0.11454117728830052,0.29174863462034595,6820909.157894737,9279193.84
3110507,1,기대상권,18079450.75526766,0.44722779505992444,0.19575637454227982,11632153.76,23457279.911764707
3110508,1,기대상권,23970859.850005984,0.18975659014386675,0.14778774870143943,16208386.05,24222424.28125
3110509,1,기대상권,25307154.58499472,1.2955430349440302,0.47054992658139466,17030791.714285713,59119409.47619048
3110510,2,전통강호상권,9441905.355208334,-0.13284938525324005,0.28009106980462306,8047299.833333333,7259487.0
3110511,4,성장상권,12107155.25329861,0.13734497482796787,0.1506782697375404,9372427.375,12615021.0
3110513,2,전통강호상권,15813460.479094516,-0.010956537121337512,0.1508434561206225,13387617.42857143,11528459.454545455
3110514,2,전통강호상권,77957858.10416667,0.07535360092418282,0.2176863788670398,61786367.333333336,82341629.5
3110517,0,정체상권,6283401.904166667,-0.8402642548683897,1.0537178596874068,12663673.25,2519257.6
3110519,0,정체상권,2896858.6555059524,-0.548368789585737,0.336084871710886,4418585.25,1857703.7142857143
3110520,0,정체상권,7375888.052083334,-0.7653085098390843,0.8187674891702134,8258994.0,3376633.8333333335
3110521,3,쇠퇴상권,9717767.760416668,-0.027239549684374968,0.17573445087123543,8121250.0,7681898.25
3110524,2,전통강호상권,80042302.94791667,-0.5934171631339289,0.3390394367210646,84835329.66666667,30187854.25
3110525,2,전통강호상권,22339871.180208333,0.032507120200189275,0.2257642437798204,11541416.75,17072519.0
3110526,4,성장상권,21252756.604166664,0.6475294144954487,0.36711126250211684,13263371.333333334,23587392.333333332
3110528,3,쇠퇴상권,10275804.505109128,-0.07424110472242086,0.21563280892265352,8634570.888888888,8234370.444444444
3110532,2,전통강호상권,618397.4916666667,-0.540376221930559,0.9365375562093031,252820.0,470035.0
3110537,0,정체상권,3186244.6407332253,-0.3013857877975917,0.173627469929894,3369582.3333333335,2409516.5714285714
3110539,2,전통강호상권,7014016.965329252,-0.0696338135548325,0.14133812642030866,6458467.75,7428504.571428572
3110541,0,정체상권,6671644.667921762,-0.328971464114424,0.23451693074400937,8676352.42857143,6159961.19047619
3110542,4,성장상권,11550753.819655702,0.2964306515143993,0.20792090702269678,6967900.384615385,14824339.263157895
3110543,3,쇠퇴상권,2975758.778125,0.0009399018263387696,0.3021656582590349,2094623.5,3604187.25
3110544,2,전통강호상권,13889827.29215869,-0.15928898800909563,0.11072917563024694,11758621.907216495,10458884.168067226
3110545,0,정체상권,38915418.00107028,-0.30280826201831135,0.18500036705077558,45892183.0,32270227.307692308
3110547,3,쇠퇴상권,10923959.512754638,-0.19374433568065094,0.20776072931037654,11834418.583333334,10244324.333333334
3110548,0,정체상권,15724940.405981692,-0.47969253056956723,0.331844406555927,27482185.85714286,12675577.25
